n,m,bidding requirement,forced_permutations,number_of_bids_until_prices_update,total_bids_until_closure,fallback_probability,sample index,total bids,total_excess_papers,allocated_papers_per_bid,gini_paper_bids,hoover_paper_bids,average_cost_per_step_2_paper,average_bidder_cost,gini_bidder_cost,hoover_bidder_cost,average_fallback_bidder_cost,gini_fallback_bidder_cost,hoover_fallback_bidder_cost,average_main_bidder_cost,gini_main_bidder_cost,hoover_main_bidder_cost,cost matrix used,quota matrix used,input json file used
146,176,3.5,0,1,290,10,4,824.0,52.82110868583473,0.5766734117890355,0.22454214474845544,0.16361429832303617,0.9101464571707892,4.71816139529132,0.28858345696210913,0.21075185280149777,5.288310430421918,0.21698444240939824,0.16985706343704568,4.689448853953808,0.29146357233063447,0.21243874004926114,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,10,5,811.0,52.14973610864024,0.5867450849461896,0.23546267234614954,0.1746230803721556,0.9025315131695446,4.692382399193381,0.30151284536709905,0.22053642164678586,4.455700914382717,0.23506883851206148,0.167136343165946,4.707930817903571,0.30463637998162096,0.2242184499343123,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,25,0,856.0,62.825422522682814,0.5434282447164921,0.2573146771452846,0.18394222599830073,0.9138478803517582,5.002230229417691,0.2714089555713304,0.1979335149492984,5.8053410425241525,0.19837833701607088,0.1373608583071316,4.709507596603188,0.29178895101910973,0.21664267864480594,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,25,1,837.0,47.838394938394956,0.5736697790461232,0.23591425002715324,0.1733327902682741,0.9228489642822506,4.634442884114669,0.28596925301973064,0.20972814062563208,4.467861154478889,0.2757307048073494,0.20224018457624657,4.679347524277358,0.28775437284121697,0.2108996859127764,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,25,2,832.0,58.55997814970419,0.564230795493144,0.2579763986013986,0.18422202797202797,0.9134425184334416,4.888402838246254,0.29113768706645216,0.213071081436656,4.678328857760446,0.2884408365103151,0.21062847613049032,4.964971859170989,0.2902812770219149,0.21473270593034646,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,25,3,839.0,47.003390559212505,0.5732975082726907,0.23248049626178352,0.17346814389424636,0.9373299728181451,4.642467149698278,0.27516212766275383,0.20367789960926275,4.653747250395098,0.242266136589594,0.18020986837991143,4.639671227303339,0.2826488028584774,0.20948399275907564,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,25,4,853.0,51.59125748680545,0.5585096629697474,0.2389361078546307,0.17184002984120217,0.9369369534037073,4.786979649603227,0.2727454399737617,0.1935029341653558,4.640852914517724,0.2697426109907887,0.19390994012478258,4.8402407960362615,0.27279707143835585,0.19414274054824132,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,25,5,857.0,55.150806499436655,0.5517493506424309,0.2432971783175984,0.17444574095682613,0.9170687238379687,4.816039484268016,0.294897842131692,0.21594137251401657,4.7700163038207455,0.265363611865463,0.19265899127630418,4.835892620931544,0.30530576936724796,0.22626546368605546,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,50,0,861.0,61.6423855824541,0.5416464743525504,0.28479701193115825,0.20515257100622952,0.9214904236097736,4.970973542480647,0.28500383511252475,0.20434172354264105,4.91831601277646,0.26544809336418923,0.18926938765999776,5.015632460077868,0.29883014722678886,0.21800537890230742,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,50,1,856.0,61.46979755404414,0.5450119187452754,0.28251115123194565,0.20332412914188613,0.9048971081148386,4.944853978907522,0.2702969781477035,0.19340358445401107,5.365367532699638,0.21927787237501145,0.15599926351723098,4.435140580371623,0.3239300069137402,0.24003851430216555,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,50,2,832.0,70.7263753369918,0.549607721950731,0.2914253715034965,0.20826048951048948,0.9015254718630369,5.195439050046689,0.28062628385755545,0.2005593582130983,5.154728984191086,0.24341076118399474,0.175459043029688,5.229024854377561,0.30736551841621146,0.22137484819087158,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,50,3,836.0,66.02431552465801,0.5526024933915573,0.291866028708134,0.2069377990430622,0.8886153004598696,5.0405993590282145,0.2852845625645428,0.2072837919168969,4.990784573513409,0.25943371482792965,0.18506071692169876,5.099336195680003,0.3115190256465281,0.2330468321498077,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,50,4,841.0,73.46780434177695,0.5404663444211928,0.3057574856772241,0.2172738082369474,0.9065997995835534,5.283732838211449,0.2726728369616872,0.18921548488689421,5.294656426566245,0.23908242613667594,0.16265132616151418,5.272193836428215,0.3033099552107376,0.2173559024354498,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,50,5,853.0,67.31931071211895,0.5400711480514432,0.27899525738036873,0.201601300223809,0.919050391281139,5.122995661843772,0.2736741023157337,0.19256864231668608,5.021948046143577,0.24952381265993537,0.1707764926624031,5.213544823964729,0.2908385114822164,0.21168540095885907,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,75,0,869.0,83.92123404395767,0.5110227456341109,0.34026179516685845,0.2363348676639816,0.8870257521232827,5.489950511222132,0.2572485489228162,0.18429555938800313,5.6954086757246944,0.2503751259246828,0.17803039863626874,4.9262575983561225,0.25758217712995196,0.18385401668001128,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,75,1,863.0,80.33966501534996,0.5187257647562573,0.333120457178974,0.2394330032655641,0.8769546687831276,5.404379876496479,0.26900717731788154,0.1921362596397468,5.436692609115097,0.26626405665782177,0.1919008557004206,5.301902353048864,0.27276557997985074,0.19302356385042652,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,75,2,861.0,72.22951221153278,0.529350160033063,0.3251966529405554,0.23290175271882585,0.8823107135234436,5.175751101890855,0.2784338235831657,0.19830567491987616,5.248389928652055,0.2648176530388732,0.18816382344817675,5.012717290715718,0.3049888571172989,0.2200148392548926,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,75,3,865.0,84.64442920093606,0.5125497928312878,0.3500197057277982,0.2449750394114556,0.8826179620718791,5.534062347913027,0.24656505740826556,0.17379362770836515,5.596388902334832,0.2410380952739258,0.16982034749246505,5.282606938694017,0.2669026644669749,0.19119661587149384,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,75,4,875.0,80.54327321885745,0.5113791163213058,0.328538961038961,0.2303181818181818,0.8951673706668203,5.432857190111673,0.24379166085075288,0.1732819245381062,5.596076397009836,0.2372948555556812,0.16693088933421038,4.934131835700623,0.25256180314677046,0.1883041953925674,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,75,5,870.0,80.81022339532615,0.5140112374766366,0.33548850574712646,0.23875391849529784,0.891576890316685,5.442784084566025,0.2675617125192269,0.19139515918626634,5.588839742874824,0.27086115191715104,0.19544289765372755,5.042067278436757,0.2416311553791054,0.1724678914020318,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,90,0,874.0,95.9516189290162,0.49433453211783035,0.38062981069273977,0.2696718327439151,0.8495473160297752,5.748768312023468,0.2543158573185592,0.1814581672387464,5.72004278304422,0.2489858655523775,0.17733898664525355,6.101308894950612,0.29884508195743026,0.228038814595281,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,90,1,871.0,97.09220334460062,0.494727665505625,0.382991076088091,0.2711747208015865,0.8449541163219578,5.754851090423527,0.24430014388604665,0.1722640327534103,5.796051039286492,0.2451254752215739,0.17337607156961635,4.936737820144645,0.19593773343670998,0.153095040812515,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,90,2,876.0,91.61247097651209,0.49815927970717805,0.36494655458696557,0.25892486508924867,0.8695134148064286,5.672897094200835,0.23942635697171694,0.17142952597623323,5.72337241988309,0.23858627883020703,0.17001819979749153,5.156495685297765,0.23413154995280244,0.18882939861776063,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,90,3,876.0,93.00229553551472,0.49657272199142166,0.3771274387712744,0.2669676214196762,0.8591310627619685,5.6803898206867,0.2462083122553518,0.17236533567105214,5.781130219831013,0.24016323268878936,0.16821368234754622,4.146897078156615,0.29961011181100544,0.2363525335081952,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,90,4,879.0,92.8875340413012,0.49500849369590316,0.37954416175405936,0.2690169614231047,0.8611902047597453,5.684026205931145,0.25494619788838424,0.18320459321876353,5.7592217034748545,0.2582049501036459,0.18574331091208285,4.661367439336705,0.12263075409203265,0.08955466316835314,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,90,5,869.0,94.9409379433352,0.49834184356348077,0.37966183701223977,0.26718929804372843,0.8518182201798408,5.715920593219907,0.24518377956107598,0.17482096719112802,5.7084737099169045,0.2519809229390825,0.17961717746125982,5.829278705721155,0.11897386559986674,0.10174785827467708,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,100,0,876.0,102.76056603214138,0.4854331437989253,0.39720838522208385,0.28178185969281855,0.8345017775545516,5.88611958448838,0.24404666476979595,0.17404637593498765,5.88611958448838,0.24404666476979595,0.17404637593498765,nan,nan,nan,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,100,1,876.0,102.76056603214138,0.4854331437989253,0.39720838522208385,0.28178185969281855,0.8345017775545516,5.88611958448838,0.24404666476979595,0.17404637593498765,5.88611958448838,0.24404666476979595,0.17404637593498765,nan,nan,nan,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,100,2,876.0,102.76056603214138,0.4854331437989253,0.39720838522208385,0.28178185969281855,0.8345017775545516,5.88611958448838,0.24404666476979595,0.17404637593498765,5.88611958448838,0.24404666476979595,0.17404637593498765,nan,nan,nan,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,100,3,876.0,102.76056603214138,0.4854331437989253,0.39720838522208385,0.28178185969281855,0.8345017775545516,5.88611958448838,0.24404666476979595,0.17404637593498765,5.88611958448838,0.24404666476979595,0.17404637593498765,nan,nan,nan,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,100,4,876.0,102.76056603214138,0.4854331437989253,0.39720838522208385,0.28178185969281855,0.8345017775545516,5.88611958448838,0.24404666476979595,0.17404637593498765,5.88611958448838,0.24404666476979595,0.17404637593498765,nan,nan,nan,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,1,290,100,5,876.0,102.76056603214138,0.4854331437989253,0.39720838522208385,0.28178185969281855,0.8345017775545516,5.88611958448838,0.24404666476979595,0.17404637593498765,5.88611958448838,0.24404666476979595,0.17404637593498765,nan,nan,nan,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,0,0,828.0,49.15379973907373,0.5783166669817951,0.19670893719806765,0.14242973210364512,0.9284336507391622,4.682660702399366,0.27673952998413326,0.20404917978153148,nan,nan,nan,4.682660702399366,0.27673952998413326,0.20404917978153148,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,0,1,811.0,52.97976190476192,0.5857216252715636,0.2129455778500168,0.15757762582670107,0.910086873089661,4.714722410191215,0.27680567264749467,0.20184671328481862,nan,nan,nan,4.714722410191215,0.27680567264749467,0.20184671328481862,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,0,2,791.0,55.23406718851927,0.5976813309879655,0.2235447075048845,0.16483737501436616,0.9000745678093206,4.752833596163966,0.2894879643783955,0.2123097626736179,nan,nan,nan,4.752833596163966,0.2894879643783955,0.2123097626736179,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,0,3,802.0,52.273016367194465,0.5931757900658423,0.21793527544774427,0.15934595329857176,0.900846332216303,4.660926953809022,0.2996786711775432,0.21927241727466498,nan,nan,nan,4.660926953809022,0.2996786711775432,0.21927241727466498,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,0,4,794.0,56.16542726679715,0.59425009160353,0.2136048774902679,0.15830375543851616,0.9063583473836027,4.800525138795148,0.3085965156451626,0.22723223052727382,nan,nan,nan,4.800525138795148,0.3085965156451626,0.22723223052727382,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,0,5,776.0,59.47221135029356,0.603772923517663,0.20650773195876287,0.15335051546391754,0.9028616737129965,4.8717788911020765,0.26894778062060437,0.1961086899678622,nan,nan,nan,4.8717788911020765,0.26894778062060437,0.1961086899678622,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,10,0,799.0,51.72296892605114,0.5960914030963065,0.2365670155876664,0.17143588576629878,0.8978208763115945,4.6413756207308365,0.28546687098508056,0.21025632914650022,3.9471434377483665,0.35283152296429066,0.2737288715401005,4.697942687492372,0.2786959832646748,0.2040090389902176,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,10,1,817.0,49.98571576825003,0.5850848032212362,0.22438661399799711,0.16225520195838433,0.9127764161424927,4.646929951397958,0.28206995468467044,0.20578096916489388,4.451659672221792,0.24406952101977433,0.1862248501842432,4.679735358299553,0.2870910520205863,0.20900524350956948,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,10,2,836.0,50.675277234181365,0.5709625870404529,0.23039908655937363,0.16985645933014354,0.931174778375446,4.732527473695437,0.27204008419881914,0.20056388702210387,4.421796312729278,0.224943850942242,0.16765205400484914,4.779014812737618,0.2768795604662992,0.20600250468587422,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,10,3,805.0,50.752152641878695,0.5928544687678525,0.20851919819311124,0.15523009599096557,0.9083847146087876,4.638267539452916,0.27740748204444554,0.20897137568654894,4.519328834247582,0.1858391651819952,0.14608689808930128,4.647958841358536,0.2828245521645044,0.21411777201448,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,10,4,816.0,55.221981557255546,0.5793848265229711,0.2265207219251337,0.16610962566844922,0.9098458005399223,4.789817341529107,0.3064713035266882,0.22240520851761772,4.956431761371208,0.28749852723537106,0.2148276685895276,4.769310951394695,0.3081132524387661,0.22324679039846093,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,10,5,808.0,57.21767296630312,0.5826513948436843,0.2290869711971197,0.16696669666966696,0.9017158683548949,4.830096212236892,0.28939182612894787,0.21326266345096612,4.5925705662445875,0.26250519726247445,0.18166802957809333,4.853313004702306,0.2908688680904808,0.2161236300860086,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,25,0,850.0,57.89405845296258,0.5530658135847498,0.255,0.1860294117647059,0.9335237190981545,4.947515324187981,0.2803214505207017,0.19992267063396557,5.347456609653181,0.2371838608848519,0.1647889307622561,4.80679524226504,0.2935128234720494,0.2129888477987693,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,25,1,843.0,53.2264914309435,0.5631951465825108,0.240462903051871,0.1720991049282864,0.9292885209913744,4.815550112015606,0.2885133203090253,0.21263276719275195,4.733216885870322,0.2529378917420722,0.17939391092701562,4.839594328500513,0.2952498595897709,0.22275304557456088,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,25,2,831.0,57.48853999881399,0.5661991095080459,0.2428960179411443,0.1772850344601247,0.9218214020593865,4.881267127150681,0.2864629291592327,0.208421345406231,4.325432391137648,0.31826363167376137,0.24415842020860978,5.098307357403388,0.2715401403976881,0.19626506947527486,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,25,3,867.0,51.883429698155744,0.5491540603250799,0.23987496067945896,0.1719225123204362,0.9631312769268596,4.856529369109434,0.2663743312733656,0.18991870532824315,5.218405067027866,0.262248440389038,0.1924696569763852,4.724630750241967,0.26575962095602607,0.18846507474619545,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,25,4,837.0,58.18444227005871,0.5613089100716144,0.2588315955251439,0.1858097100032584,0.9004695088165697,4.849041017697567,0.2787694722839937,0.20224952675637395,4.888324076011751,0.24242802227114443,0.17632042182038782,4.8331767056860695,0.29159954039039654,0.2124501563410928,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,25,5,822.0,59.32522979303803,0.5701639540230681,0.2653312320283123,0.1955181375801814,0.9279644949146152,4.935912212008196,0.2667172659996759,0.18985342361189153,5.022753807363332,0.2489752137010961,0.17384688962901018,4.899657953753139,0.2734633865819339,0.19644191541931352,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,50,0,832.0,58.98371195015032,0.5637215000599155,0.26704545454545453,0.19372814685314682,0.926335985644462,4.942118359181115,0.25852291916948833,0.18517119252696185,4.790123393691744,0.26426457554659577,0.19010181340794668,5.064089627783696,0.25192591967900413,0.17885545442611864,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,50,1,849.0,63.91029621063869,0.5466309820840534,0.28026956847628226,0.20096503908341365,0.9013506513064095,5.0014722614629425,0.26807389470559156,0.19093407476630564,4.963802212173496,0.22129209454586568,0.1559886642422746,5.040188701010428,0.30805411423833334,0.22617588701879862,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,50,2,841.0,59.12405391412243,0.5575219335147177,0.2632485677224084,0.1892633228840125,0.8975880808078116,4.860296537742244,0.2729804684837407,0.1964397648551742,4.523672895538351,0.22062075689396918,0.1628594014964035,5.101873504500329,0.29955159532349623,0.21709405225795367,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,50,3,861.0,72.10180909273376,0.5294984795670921,0.31305432372505543,0.2238609967268504,0.8925045753290721,5.207416353755015,0.2773970206466218,0.20029326679357579,5.7913899127711455,0.24710903463797262,0.17517933549913012,4.479695457134913,0.29401630529937284,0.21963764111359832,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,5,290,50,4,871.0,68.39888718587352,0.5276706232079523,0.29461303621751384,0.2114145183175034,0.9354990073926431,5.219918072245402,0.25953052103417873,0.18569265901228044,5.045623735915174,0.2486787885352951,0.1746882327329255,5.41442044757044,0.26709750267189664,0.1959441752805844,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
